RELQ_ID	RELQ_CATEGORY	RelQSubject	RelQBody	RELQ_USERID	RELQ_USERNAME	RELQ_DATE	RELC_ID	RelCText	RELC_RELEVANCE2RELQ	RELC_USERID	RELC_USERNAME	RELC_DATE
Q201_R29	Doha Shopping	Why to DSLR cams cost more in Qatar ?	i see that the prices are higher in Qatar on DSLR cams ? why is it ? can any one suggest how i can by cheaper online . i dont have any experience buying things online . so i need advices : )	U4441	sakib12345	2011-01-24 22:32:54	Q201_R29_C2	better stay away from online purchases ; especially if you want it to be delivered on a qatar address ; that too a digicam ... DSLR prices are higher in qatar as compared to where ?	PotentiallyUseful	U578	flexicode	2011-01-24 22:39:44
Q201_R29	Doha Shopping	Why to DSLR cams cost more in Qatar ?	i see that the prices are higher in Qatar on DSLR cams ? why is it ? can any one suggest how i can by cheaper online . i dont have any experience buying things online . so i need advices : )	U4441	sakib12345	2011-01-24 22:32:54	Q201_R29_C3	on amazon.com it says Canon EOS Rebel T1i 15.1 MP CMOS Digital SLR Camera with 3-Inch LCD and EF-S 18-55mm f/3.5-5.6 IS Lens @ $ 589.99 : |	Good	U4441	sakib12345	2011-01-24 22:45:42
Q201_R29	Doha Shopping	Why to DSLR cams cost more in Qatar ?	i see that the prices are higher in Qatar on DSLR cams ? why is it ? can any one suggest how i can by cheaper online . i dont have any experience buying things online . so i need advices : )	U4441	sakib12345	2011-01-24 22:32:54	Q201_R29_C4	Canon EOS Rebel T1i ( canon 500D ) in Qatar is Qr.2998 which is around $ 821 ... ... ... ...	PotentiallyUseful	U4441	sakib12345	2011-01-24 22:55:49
Q201_R29	Doha Shopping	Why to DSLR cams cost more in Qatar ?	i see that the prices are higher in Qatar on DSLR cams ? why is it ? can any one suggest how i can by cheaper online . i dont have any experience buying things online . so i need advices : )	U4441	sakib12345	2011-01-24 22:32:54	Q201_R29_C5	you can get this for about the same price ( around 2000 QR ) here as well but you need to check at 3 - 4 places for a comparison . there is an undefinable difference in prices even on major brands here in qatar ...	PotentiallyUseful	U578	flexicode	2011-01-24 22:55:57
Q201_R29	Doha Shopping	Why to DSLR cams cost more in Qatar ?	i see that the prices are higher in Qatar on DSLR cams ? why is it ? can any one suggest how i can by cheaper online . i dont have any experience buying things online . so i need advices : )	U4441	sakib12345	2011-01-24 22:32:54	Q201_R29_C6	i checked lulu & carrefour and the prices i found are Qr.2999 & 2998 ... ... ... where do i find it @ Qr.2000 here ?	Bad	U4441	sakib12345	2011-01-24 22:59:34
Q201_R29	Doha Shopping	Why to DSLR cams cost more in Qatar ?	i see that the prices are higher in Qatar on DSLR cams ? why is it ? can any one suggest how i can by cheaper online . i dont have any experience buying things online . so i need advices : )	U4441	sakib12345	2011-01-24 22:32:54	Q201_R29_C7	Because there are not too much specialty stores that caters only professional cameras ( DSLRs ) . Mostly camera stores can be found only in malls but they are not specialty stores . You know how mall owners jack-up prices of goods ; especially if it comes or imported outside Doha . If you have friends in UAE ; you can ask them to buy you one and just shipped it you . Or ; there are some people selling DLSRs here in QL . You can search the classified ad here .	Good	U4442	omar1733	2011-01-24 23:07:08
Q201_R29	Doha Shopping	Why to DSLR cams cost more in Qatar ?	i see that the prices are higher in Qatar on DSLR cams ? why is it ? can any one suggest how i can by cheaper online . i dont have any experience buying things online . so i need advices : )	U4441	sakib12345	2011-01-24 22:32:54	Q201_R29_C8	omar1733 @ thanx mate ... i 'll check : )	Bad	U4441	sakib12345	2011-01-24 23:12:04
Q201_R29	Doha Shopping	Why to DSLR cams cost more in Qatar ?	i see that the prices are higher in Qatar on DSLR cams ? why is it ? can any one suggest how i can by cheaper online . i dont have any experience buying things online . so i need advices : )	U4441	sakib12345	2011-01-24 22:32:54	Q201_R29_C9	You can try Gulf Foto in Musheirib area .	Good	U4442	omar1733	2011-01-24 23:13:17
Q201_R29	Doha Shopping	Why to DSLR cams cost more in Qatar ?	i see that the prices are higher in Qatar on DSLR cams ? why is it ? can any one suggest how i can by cheaper online . i dont have any experience buying things online . so i need advices : )	U4441	sakib12345	2011-01-24 22:32:54	Q201_R29_C10	you can try b & h which is a trusted one ; they can ship here.OR if you know somebody in US or travelling there you can ask them to buy it for you . that 's what i did . my friend had ordered too from some sellers in ebay ; mostly D90 .	Good	U1304	cdpascual	2011-01-25 00:52:27
Q201_R35	Welcome to Qatar	got a job offer of 12000 QR . whats its worth ?	Hi ; I am working currently in dubai and i hav been offered a job with a salary of 12000 QR ( inclusive of basic ; hra and transportation ) . You have to get your own place and car . I would like to know how much a single BHK would cost and also how much utilities bills would come to for a month ? how costly is it to have food from restaurants as i do not know how to cook . can some one provide an insight please . Thank you .	U4443	newtodoha2011	2011-07-04 21:01:10	Q201_R35_C1	Which company dude ? ?	Bad	U2	anonymous	2011-07-04 21:08:22
Q201_R35	Welcome to Qatar	got a job offer of 12000 QR . whats its worth ?	Hi ; I am working currently in dubai and i hav been offered a job with a salary of 12000 QR ( inclusive of basic ; hra and transportation ) . You have to get your own place and car . I would like to know how much a single BHK would cost and also how much utilities bills would come to for a month ? how costly is it to have food from restaurants as i do not know how to cook . can some one provide an insight please . Thank you .	U4443	newtodoha2011	2011-07-04 21:01:10	Q201_R35_C2	HI arshad124 ; sorry but i cant reveal the company details ... whts ur opinion ? is 12k good enough ?	Bad	U4443	newtodoha2011	2011-07-04 21:23:26
Q201_R35	Welcome to Qatar	got a job offer of 12000 QR . whats its worth ?	Hi ; I am working currently in dubai and i hav been offered a job with a salary of 12000 QR ( inclusive of basic ; hra and transportation ) . You have to get your own place and car . I would like to know how much a single BHK would cost and also how much utilities bills would come to for a month ? how costly is it to have food from restaurants as i do not know how to cook . can some one provide an insight please . Thank you .	U4443	newtodoha2011	2011-07-04 21:01:10	Q201_R35_C3	hmmm ; depends on which company you know : /	Bad	U2	anonymous	2011-07-04 21:41:01
Q201_R35	Welcome to Qatar	got a job offer of 12000 QR . whats its worth ?	Hi ; I am working currently in dubai and i hav been offered a job with a salary of 12000 QR ( inclusive of basic ; hra and transportation ) . You have to get your own place and car . I would like to know how much a single BHK would cost and also how much utilities bills would come to for a month ? how costly is it to have food from restaurants as i do not know how to cook . can some one provide an insight please . Thank you .	U4443	newtodoha2011	2011-07-04 21:01:10	Q201_R35_C4	Seriously message me the company atleast ... .	Bad	U2	anonymous	2011-07-04 21:42:00
Q201_R35	Welcome to Qatar	got a job offer of 12000 QR . whats its worth ?	Hi ; I am working currently in dubai and i hav been offered a job with a salary of 12000 QR ( inclusive of basic ; hra and transportation ) . You have to get your own place and car . I would like to know how much a single BHK would cost and also how much utilities bills would come to for a month ? how costly is it to have food from restaurants as i do not know how to cook . can some one provide an insight please . Thank you .	U4443	newtodoha2011	2011-07-04 21:01:10	Q201_R35_C5	Firstly it depends on your Life Style ; and then If you are getting more then 12000QAR ; in Dubai then better off to stay there ... The desicion is all yours ...	Good	U74	FlyingAce	2011-07-04 21:42:30
Q201_R35	Welcome to Qatar	got a job offer of 12000 QR . whats its worth ?	Hi ; I am working currently in dubai and i hav been offered a job with a salary of 12000 QR ( inclusive of basic ; hra and transportation ) . You have to get your own place and car . I would like to know how much a single BHK would cost and also how much utilities bills would come to for a month ? how costly is it to have food from restaurants as i do not know how to cook . can some one provide an insight please . Thank you .	U4443	newtodoha2011	2011-07-04 21:01:10	Q201_R35_C6	well the salary seem to be good ; but if you are bring your family then house of 2BK without furnish and good lcoation would not cost you less then 4000 qr . then furnuiture and basic requirement that shall shoot upto 10K . So indirect 5k per month would be the rent . then car if you go for high end car apprx starting from 100000 to 123000 then monthy EMI would be between 4000 to 4500. then food and other expensies..Now it is totallly depend on how you spend it dude . According to me it good salary . But spend wisely and save for your further .	Good	U4444	qatartalks	2011-07-04 21:47:49
Q201_R35	Welcome to Qatar	got a job offer of 12000 QR . whats its worth ?	Hi ; I am working currently in dubai and i hav been offered a job with a salary of 12000 QR ( inclusive of basic ; hra and transportation ) . You have to get your own place and car . I would like to know how much a single BHK would cost and also how much utilities bills would come to for a month ? how costly is it to have food from restaurants as i do not know how to cook . can some one provide an insight please . Thank you .	U4443	newtodoha2011	2011-07-04 21:01:10	Q201_R35_C7	@ arshad124 mate sorry again but i cant mention it ... .and whts the company name got to do with this salary ? @ flyingace : i make arround 9K here in dubai ... this job pays more but i hav heard its quite costly there ... my lifesytle is more or less simple . i pa	Bad	U4443	newtodoha2011	2011-07-04 21:54:08
Q201_R35	Welcome to Qatar	got a job offer of 12000 QR . whats its worth ?	Hi ; I am working currently in dubai and i hav been offered a job with a salary of 12000 QR ( inclusive of basic ; hra and transportation ) . You have to get your own place and car . I would like to know how much a single BHK would cost and also how much utilities bills would come to for a month ? how costly is it to have food from restaurants as i do not know how to cook . can some one provide an insight please . Thank you .	U4443	newtodoha2011	2011-07-04 21:01:10	Q201_R35_C8	hi qatartalks ; well i am a bachelor for now and no plan to get married soon.also i plan to export my car from dubai to doha ... how much does a decent studio cost at wakrah ? savings is important to me and also i will need tht for a future family life..so with 12k salary would like to calculate wht my expenses would be ... thanx for the support ...	Bad	U4443	newtodoha2011	2011-07-04 22:00:42
Q201_R35	Welcome to Qatar	got a job offer of 12000 QR . whats its worth ?	Hi ; I am working currently in dubai and i hav been offered a job with a salary of 12000 QR ( inclusive of basic ; hra and transportation ) . You have to get your own place and car . I would like to know how much a single BHK would cost and also how much utilities bills would come to for a month ? how costly is it to have food from restaurants as i do not know how to cook . can some one provide an insight please . Thank you .	U4443	newtodoha2011	2011-07-04 21:01:10	Q201_R35_C9	not worth the change for just 3000 extra . nothing compared to Dubai ... here things are not that economical as opposed to the thought ... i was in Dubai.. and i believe that Dubai is now much better ; as compared to what it used to be.. but again.. compare the prospects when u change the job ; what are the growth prospects ... keep bear in mind.. the cost of living is going to increase ... and rate of inflation will be much higher than dubai..	PotentiallyUseful	U4445	zuzo	2011-07-04 22:02:43
Q201_R35	Welcome to Qatar	got a job offer of 12000 QR . whats its worth ?	Hi ; I am working currently in dubai and i hav been offered a job with a salary of 12000 QR ( inclusive of basic ; hra and transportation ) . You have to get your own place and car . I would like to know how much a single BHK would cost and also how much utilities bills would come to for a month ? how costly is it to have food from restaurants as i do not know how to cook . can some one provide an insight please . Thank you .	U4443	newtodoha2011	2011-07-04 21:01:10	Q201_R35_C10	HI zuzo ; well the growth prospects later on for me would be better . as of now i am changing my line of work..if i set a target of 2 years in doha and then head back to dubai then i myt have a better growth when i get back here ... thank u for that honest comment ... i still have 2 weeks to decide . Dubai is good ; but chances of landing in a good job is less now.i have been here for 3 years and the market is not good as it used to be ... but inflation in qatar i agree myt be higher..if i was aiming at just 2 years ; whts your opinion ?	Bad	U4443	newtodoha2011	2011-07-04 22:08:52
Q201_R41	Salary and Allowances	Is 30000 QAR good enough salary for a couple to move to Qatar ?	Moving to Qatar soon ; have received an offer of QAR 30K ; is that good enough for a couple to be in Qatar ? We have No kids .	U4446	bioless	2011-05-25 06:09:00	Q201_R41_C1	That 's good offer ... Welcome to Qatar ... : - )	Good	U2	anonymous	2011-05-25 06:42:55
Q201_R41	Salary and Allowances	Is 30000 QAR good enough salary for a couple to move to Qatar ?	Moving to Qatar soon ; have received an offer of QAR 30K ; is that good enough for a couple to be in Qatar ? We have No kids .	U4446	bioless	2011-05-25 06:09:00	Q201_R41_C2	I am receiving less than that and i have moved to Qatar with wife and 3 kids and yet somehow we managed to survive ... Surely 30K QR will be more than good enough for you and your wife to live and enjoy life in Doha ...	Good	U308	tryke	2011-05-25 06:46:05
Q201_R41	Salary and Allowances	Is 30000 QAR good enough salary for a couple to move to Qatar ?	Moving to Qatar soon ; have received an offer of QAR 30K ; is that good enough for a couple to be in Qatar ? We have No kids .	U4446	bioless	2011-05-25 06:09:00	Q201_R41_C3	I am receiving less than that and i have moved to Qatar with my wife and 3 kids and yet somehow we managed to survive ... Surely 30K QR will be more than good enough for you and your wife to live and enjoy life in Doha ...	Good	U308	tryke	2011-05-25 06:49:26
Q201_R41	Salary and Allowances	Is 30000 QAR good enough salary for a couple to move to Qatar ?	Moving to Qatar soon ; have received an offer of QAR 30K ; is that good enough for a couple to be in Qatar ? We have No kids .	U4446	bioless	2011-05-25 06:09:00	Q201_R41_C4	Oh come on ... are you stupid or what . That is good money and you know it . If you ca n't figure out if that is a good enough salary then you do n't deserve that amount .	Bad	U134	timebandit	2011-05-25 07:18:31
Q201_R41	Salary and Allowances	Is 30000 QAR good enough salary for a couple to move to Qatar ?	Moving to Qatar soon ; have received an offer of QAR 30K ; is that good enough for a couple to be in Qatar ? We have No kids .	U4446	bioless	2011-05-25 06:09:00	Q201_R41_C5	It depends on your living standard and expectation for savings . In this connection it is important to know do all allowances ( specialy accomodation allowance ) are included or not in this amount . For example rent of a villa will be in the range of 12 ; 000 - 20 ; 000 QR etc . Good Luck	Good	U4238	samiko	2011-05-25 07:20:49
Q201_R41	Salary and Allowances	Is 30000 QAR good enough salary for a couple to move to Qatar ?	Moving to Qatar soon ; have received an offer of QAR 30K ; is that good enough for a couple to be in Qatar ? We have No kids .	U4446	bioless	2011-05-25 06:09:00	Q201_R41_C6	DO YOU THINK THAT YOU WILL EARN THAT AMOUNT IN YOUR COUNTRY ? ? ? ? CMON ... ... AND HOW COME A LOT OF EXPATS ARE COMING TO WORK INSTEAD IN THEIR HOME COUNTRY ? ? ? ? ? DONT BE SO SILLY ... .	PotentiallyUseful	U2	anonymous	2011-05-25 07:26:39
Q201_R41	Salary and Allowances	Is 30000 QAR good enough salary for a couple to move to Qatar ?	Moving to Qatar soon ; have received an offer of QAR 30K ; is that good enough for a couple to be in Qatar ? We have No kids .	U4446	bioless	2011-05-25 06:09:00	Q201_R41_C7	it depends if it is excluding the accomodation or including because if you want to live in a villa you need something like 10000 QR monthly and if it it is included then you will end up with 20000 which is enough to live a meduam life for you and your family To be honst i think it is a good salary for an engineer or maybe senior person so go a head and good luck	Good	U4447	Al-Khor	2011-05-25 07:28:24
Q201_R41	Salary and Allowances	Is 30000 QAR good enough salary for a couple to move to Qatar ?	Moving to Qatar soon ; have received an offer of QAR 30K ; is that good enough for a couple to be in Qatar ? We have No kids .	U4446	bioless	2011-05-25 06:09:00	Q201_R41_C8	Depend which one is your life-style ? Is the accommodation paid by Company ? and the car ( 3000 for rent ) ? Do you like compound villa ( 12000 ) or apartment ( 7000 ) ? Do you like club ( 500 per month ) ? Do you like drink alcohol ( 500 per month ) ? Do you like go to restaurant ( 700 per month ) ? Your wife like new clothes ( 1000 per month ) ? QR 30.000 are not enough for western couple !	Good	U561	bral1960	2011-05-25 07:33:33
Q201_R41	Salary and Allowances	Is 30000 QAR good enough salary for a couple to move to Qatar ?	Moving to Qatar soon ; have received an offer of QAR 30K ; is that good enough for a couple to be in Qatar ? We have No kids .	U4446	bioless	2011-05-25 06:09:00	Q201_R41_C9	if it 's not at least 3X what you are earning in your home country then I think that would not be enough just my two cents	Good	U1178	wbaylagoon	2011-05-25 08:28:04
Q201_R41	Salary and Allowances	Is 30000 QAR good enough salary for a couple to move to Qatar ?	Moving to Qatar soon ; have received an offer of QAR 30K ; is that good enough for a couple to be in Qatar ? We have No kids .	U4446	bioless	2011-05-25 06:09:00	Q201_R41_C10	For a Manager from UK ; It is reasonable . Not too good . You need QR6500 ( 2 BR Appartment with out Gym & swimming pool ) - 14000 ( 4BR compound villa with swimming pool ; Gym etc ) for Accomodation 2300 for Car ; 300 for Petrol . 2500 for food ( if you cook ) 2000 for week end outing ; 1500 for child education . All togeter Around QR15000 will go as minimum expense . If you are blessed with free accommodation ; this salary is very good .	Good	U4448	aja91	2011-05-25 08:53:46
Q202_R11	Advice and Help	TRAFFIC TICKET RULES	HI ALL ; THINK I AM IN TROUBLE ; WHILE PASSING A FLASHING GREEN LIGHT I KIND OF THOUGHT THE RADAR TOOK A PIC OF ME.. EVERYBODY IS TELLING ME THAT THE TICKET IS ONLY FOR RED LIGHT PASSING CAN ANYONE HELP ?	U4449	tonyhanna1	2011-05-16 20:57:15	Q202_R11_C1	no ticket for crossing over a flashing green light - technically it 's still green and flashing is just a warning that it 'll turn red the flashing you think you saw is probably the guy behind you flashing you to drive faster or get out of the way : o )	Good	U1048	bea_7	2011-05-16 21:04:20
Q202_R11	Advice and Help	TRAFFIC TICKET RULES	HI ALL ; THINK I AM IN TROUBLE ; WHILE PASSING A FLASHING GREEN LIGHT I KIND OF THOUGHT THE RADAR TOOK A PIC OF ME.. EVERYBODY IS TELLING ME THAT THE TICKET IS ONLY FOR RED LIGHT PASSING CAN ANYONE HELP ?	U4449	tonyhanna1	2011-05-16 20:57:15	Q202_R11_C2	Speed cameras are installed on traffic intersections . Flashing green - you put your fut down and bang : 500QR if you are lucky . I crossed Ramada signal on flashing green at 2am doing about 90km/h . Result 600QR and 4 points . Be careful mate .	Good	U4450	Jorjetka	2011-05-16 21:27:31
Q202_R11	Advice and Help	TRAFFIC TICKET RULES	HI ALL ; THINK I AM IN TROUBLE ; WHILE PASSING A FLASHING GREEN LIGHT I KIND OF THOUGHT THE RADAR TOOK A PIC OF ME.. EVERYBODY IS TELLING ME THAT THE TICKET IS ONLY FOR RED LIGHT PASSING CAN ANYONE HELP ?	U4449	tonyhanna1	2011-05-16 20:57:15	Q202_R11_C3	Man ; I swear it had just started blinking ; and Jorjetka ; I rented a f***ing SEAT IBIZA ; it takes like 10 min to get from 0 to 80 so I was max 60 km/h fast ; hope u r both right and i get away with it ... will keep u posted	Bad	U4449	tonyhanna1	2011-05-16 21:46:51
Q202_R11	Advice and Help	TRAFFIC TICKET RULES	HI ALL ; THINK I AM IN TROUBLE ; WHILE PASSING A FLASHING GREEN LIGHT I KIND OF THOUGHT THE RADAR TOOK A PIC OF ME.. EVERYBODY IS TELLING ME THAT THE TICKET IS ONLY FOR RED LIGHT PASSING CAN ANYONE HELP ?	U4449	tonyhanna1	2011-05-16 20:57:15	Q202_R11_C4	It 's very simple mate ; if the light was green ; flashing green or even orange when you passed & you saw the camera flash ; you were doing over 80 kmph ... check online in about 2 days & you 'll know for sure either way ... good luck !	Good	U2	anonymous	2011-05-16 23:08:47
Q202_R11	Advice and Help	TRAFFIC TICKET RULES	HI ALL ; THINK I AM IN TROUBLE ; WHILE PASSING A FLASHING GREEN LIGHT I KIND OF THOUGHT THE RADAR TOOK A PIC OF ME.. EVERYBODY IS TELLING ME THAT THE TICKET IS ONLY FOR RED LIGHT PASSING CAN ANYONE HELP ?	U4449	tonyhanna1	2011-05-16 20:57:15	Q202_R11_C5	how much is the relaxation in the speed limits set on the Radarshere in Qatar ? As in Dubai you can generally go 20Km/h over the displayed speed limit ... Sheikh Zayed Road is an exception where you can drive upto 160Km/h where as the speed limit is displayed at 120Km/h ... Waiting for your comments ...	Bad	U4451	akifssa	2011-05-16 23:09:48
Q202_R11	Advice and Help	TRAFFIC TICKET RULES	HI ALL ; THINK I AM IN TROUBLE ; WHILE PASSING A FLASHING GREEN LIGHT I KIND OF THOUGHT THE RADAR TOOK A PIC OF ME.. EVERYBODY IS TELLING ME THAT THE TICKET IS ONLY FOR RED LIGHT PASSING CAN ANYONE HELP ?	U4449	tonyhanna1	2011-05-16 20:57:15	Q202_R11_C6	Here 80 means 80 ; no relaxation .	Bad	U11	roy_dig	2011-05-16 23:29:55
Q202_R11	Advice and Help	TRAFFIC TICKET RULES	HI ALL ; THINK I AM IN TROUBLE ; WHILE PASSING A FLASHING GREEN LIGHT I KIND OF THOUGHT THE RADAR TOOK A PIC OF ME.. EVERYBODY IS TELLING ME THAT THE TICKET IS ONLY FOR RED LIGHT PASSING CAN ANYONE HELP ?	U4449	tonyhanna1	2011-05-16 20:57:15	Q202_R11_C7	You guys are still lucky that you ppl drive your cars @ 80KM or sometime 100 - 120Km.. here in Australia the maximum speed is 70KM even in highways its not more then 80 ... ... which is such a bull s*** ...	Bad	U2668	mr_qatar	2011-05-17 06:31:17
Q202_R11	Advice and Help	TRAFFIC TICKET RULES	HI ALL ; THINK I AM IN TROUBLE ; WHILE PASSING A FLASHING GREEN LIGHT I KIND OF THOUGHT THE RADAR TOOK A PIC OF ME.. EVERYBODY IS TELLING ME THAT THE TICKET IS ONLY FOR RED LIGHT PASSING CAN ANYONE HELP ?	U4449	tonyhanna1	2011-05-16 20:57:15	Q202_R11_C8	if you have smiled to the camera ; they will let u pay a 100QR only . but since u did not that must be serious : P	Bad	U861	xxc	2011-05-17 09:28:11
Q202_R11	Advice and Help	TRAFFIC TICKET RULES	HI ALL ; THINK I AM IN TROUBLE ; WHILE PASSING A FLASHING GREEN LIGHT I KIND OF THOUGHT THE RADAR TOOK A PIC OF ME.. EVERYBODY IS TELLING ME THAT THE TICKET IS ONLY FOR RED LIGHT PASSING CAN ANYONE HELP ?	U4449	tonyhanna1	2011-05-16 20:57:15	Q202_R11_C9	speeding and crossing red lights are two different things pple ! if you were at a right speed and only crossed on flashing green - it 's fine . I 've done it so many times that if I was to get a fine ; I 'd be out of business by now : o )	Good	U1048	bea_7	2011-05-20 16:58:17
Q202_R11	Advice and Help	TRAFFIC TICKET RULES	HI ALL ; THINK I AM IN TROUBLE ; WHILE PASSING A FLASHING GREEN LIGHT I KIND OF THOUGHT THE RADAR TOOK A PIC OF ME.. EVERYBODY IS TELLING ME THAT THE TICKET IS ONLY FOR RED LIGHT PASSING CAN ANYONE HELP ?	U4449	tonyhanna1	2011-05-16 20:57:15	Q202_R11_C10	Hey ; Checked on the website ; nothing there yet ; supposedly I must have been caught on Monday . Any chance I 'd still have a ticket after 4 days ?	Bad	U4449	tonyhanna1	2011-05-20 19:33:26
Q202_R17	Qatar Living Lounge	Crossing Red Signals on Doha Road	Why people are crossing red signals on Doha Roads ? I think signals are changing quickly than on Dubai roads and its hard for the motorists to control their vehicles ? Moreover ; motorists are bit panic fearing the penalties as per the new traffic law .	U3327	dhanurath	2008-06-29 17:37:34	Q202_R17_C1	This is a big problem which needs to be addressed by Authorities real soon : (	PotentiallyUseful	U2	anonymous	2008-06-29 17:41:33
Q202_R17	Qatar Living Lounge	Crossing Red Signals on Doha Road	Why people are crossing red signals on Doha Roads ? I think signals are changing quickly than on Dubai roads and its hard for the motorists to control their vehicles ? Moreover ; motorists are bit panic fearing the penalties as per the new traffic law .	U3327	dhanurath	2008-06-29 17:37:34	Q202_R17_C2	Its always a tension . Scary	Bad	U4452	Mayasunil	2008-06-29 17:52:05
